,tweet_id,favorite_count,retweet_count,retweet_status,url
383,824663926340194305,10040,1663,Original tweet,https://t.co/A5Mx4h1FSM
384,824325613288833024,11309,10021,Original tweet,https://t.co/wBmc7OaGvS
385,824297048279236611,14385,3613,Original tweet,https://t.co/EmJbG0skLt
386,824025158776213504,4632,568,Original tweet,https://t.co/50qq2DItPW
387,823939628516474880,10195,2567,Original tweet,https://t.co/m0hrATIEyw
388,823719002937630720,0,10475,Original tweet,https://t.co/T7Jr4Gw4sC
389,823699002998870016,13385,2364,Original tweet,https://t.co/yCydYURYEL
390,823581115634085888,12419,2469,Original tweet,https://t.co/6F5Rrp472U
391,823333489516937216,669,21,Original tweet,0
392,823322678127919110,15012,3768,Original tweet,https://t.co/stkJ377KK7
393,823269594223824897,0,9324,Original tweet,https://t.co/rLi83ZyCL5
394,822975315408461824,16575,3236,Original tweet,https://t.co/yUM8jYStuG
395,822872901745569793,125482,40439,Original tweet,https://t.co/nTz3FtorBc
396,822859134160621569,12606,2133,Original tweet,https://t.co/SSQE06XClS
397,822647212903690241,0,6012,Original tweet,https://t.co/liJGwMp17E
398,822610361945911296,14132,2763,Original tweet,https://t.co/mcagPeENIh
399,822489057087389700,17314,6012,Original tweet,https://t.co/liJGwMp17E
400,822462944365645825,26593,13325,Original tweet,https://t.co/M3hZGadUuO
401,822244816520155136,33452,9324,Original tweet,https://t.co/rLi83ZyCL5
402,822163064745328640,0,4446,Original tweet,https:…
403,821886076407029760,10804,2167,Original tweet,https://t.co/djMep7mGkV
404,821813639212650496,0,3153,Original tweet,https://t.co/mH0IOyFdIG
405,821765923262631936,8010,1573,Original tweet,https://t.co/maDNMETA52
406,821522889702862852,7663,1644,Original tweet,https://t.co/IzcaR3Nqyn
407,821421320206483457,0,5197,Original tweet,https://t.co…
408,821407182352777218,11216,4044,Original tweet,https://t.co/Xn5AQtiqzG
409,821153421864615936,238,9,Original tweet,e
410,821149554670182400,8207,1840,Original tweet,https://t.co/r8DxA8DYJ2
411,821107785811234820,9184,1992,Original tweet,https://t.co/8SiwKDlRcl
412,821044531881721856,12111,2151,Original tweet,https://t.co/bryVdNaRcu
413,820837357901512704,0,6317,Original tweet,https://t.co/ii5eNX5…
414,820749716845686786,30188,9318,Original tweet,https://t.co/EMq8Ud6Ze1
415,820690176645140481,11710,3036,Original tweet,https://t.co/NIYC820tmd
416,820494788566847489,0,529,Original tweet,https://t…
417,820446719150292993,0,2416,Original tweet,https://t.co/pbKOesr8Tg
418,820314633777061888,3207,529,Original tweet,https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE
419,820078625395449857,18882,5867,Original tweet,https://t.co/wJZlpGFEbD
420,820013781606658049,0,1091,Original tweet,https://…
421,819952236453363712,5085,1091,Original tweet,https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb
422,819924195358416896,12372,4588,Original tweet,https://t.co/XdRNXNYD4E
423,819711362133872643,12781,2908,Original tweet,https://t.co/m5fYxrO3IU
424,819588359383371776,9258,1884,Original tweet,https://t.co/52cItP0vIO
425,819347104292290561,6931,1127,Original tweet,https://t.co/8rUL99bX4W
426,819238181065359361,2164,384,Original tweet,https://t.co/MefMAZX2uv
427,819227688460238848,22036,6317,Original tweet,https://t.co/ii5eNX5LJT
428,819015337530290176,0,34943,Original tweet,https://t.co/AdPKrI8BZ1
429,819015331746349057,0,17974,Original tweet,https://t.co/YOC1fHFCSb
430,819006400881917954,43465,17974,Original tweet,https://t.co/YOC1fHFCSb
431,819004803107983360,83520,34943,Original tweet,https://t.co/AdPKrI8BZ1
432,818646164899774465,0,19692,Original tweet,https://t.co/hfi264QwYM
433,818627210458333184,21463,7144,Original tweet,https://t.co/I7bkhxBxUG
434,818614493328580609,9419,2374,Original tweet,https://t.co/FOF0hBDxP8
435,818588835076603904,0,5757,Original tweet,https://t.co/nBJ5RE4yHb
436,818536468981415936,10384,2302,Original tweet,https://t.co/6fSVcn9HAU
437,818307523543449600,0,7552,Original tweet,https://t.co/LIhmM7i…
438,818259473185828864,10532,2117,Original tweet,https://t.co/rnkvT2kvib
439,818145370475810820,11745,2399,Original tweet,https://t.co/JlPug12E5Z
440,817908911860748288,4655,751,Original tweet,https://t.co/bbuKxk0fM8
441,817827839487737858,49165,25436,Original tweet,https://t.co/q2BgNIi3OA
442,817777686764523521,10334,2543,Original tweet,https://t.co/m7isZrOBX7
443,817536400337801217,11250,2760,Original tweet,https://t.co/jQUdvtdYMu
444,817502432452313088,0,3183,Original tweet,https:/…
445,817423860136083457,32209,13757,Original tweet,https://t.co/btzf1zTDeQ
446,817415592588222464,5354,897,Original tweet,https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2
447,817181837579653120,0,7962,Original tweet,https://t.co/MiMKtsLN6k
448,817171292965273600,8396,1895,Original tweet,https://t.co/56uBP28eqw
449,817120970343411712,11685,2444,Original tweet,https://t.co/kCLgD8687T
450,817056546584727552,8226,1544,Original tweet,https://t.co/r6SLVN2VUH
451,816829038950027264,0,4434,Original tweet,https://t.co/dgvTPZ9tgI
452,816816676327063552,9593,1907,Original tweet,https://t.co/dVVavqpeF9
453,816697700272001025,9365,2072,Original tweet,https://t.co/WFt82XLyEF
454,816450570814898180,29027,7552,Original tweet,https://t.co/LIhmM7i70k
455,816336735214911488,8252,1820,Original tweet,https://t.co/nuJxtmlLcY
456,816091915477250048,8569,2006,Original tweet,https://t.co/tlfuZ25IMi
457,816062466425819140,0,952,Original tweet,https://…
458,816014286006976512,0,4935,Original tweet,https://t.co/ghyT4Ubk1r
459,815990720817401858,4743,952,Original tweet,https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p
460,815966073409433600,21402,7962,Original tweet,https://t.co/MiMKtsLN6k
461,815745968457060357,0,3906,Original tweet,…
462,815736392542261248,9423,2143,Original tweet,https://t.co/gd9UlLOCQ0
463,815639385530101762,7910,1565,Original tweet,https://t.co/bLZuOh9sKy
464,815390420867969024,9932,3610,Original tweet,https://t.co/9njRxyUd5L
465,814986499976527872,7348,1199,Original tweet,https://t.co/01vpuRDXQ8
466,814638523311648768,10821,2549,Original tweet,https://t.co/0LdNjoiNbv
467,814578408554463233,0,5524,Original tweet,https:/…
468,814530161257443328,8282,1751,Original tweet,https://t.co/IOdgfnSE9G
469,814153002265309185,27581,8196,Original tweet,https://t.co/YIJo7X7K9J
470,813944609378369540,0,2998,Original tweet,https://t.co/aI7umZHIq7
471,813910438903693312,8952,1756,Original tweet,https://t.co/z1VRj1cYZf
472,813812741911748608,34990,13189,Original tweet,https://t.co/uBnQTNEeGg
473,813800681631023104,7987,1670,Original tweet,https://t.co/OuaVvVkwJ1
474,813217897535406080,17848,6919,Original tweet,https://t.co/DVYIZOnO81
475,813202720496779264,8875,1727,Original tweet,https://t.co/cD967DjnIn
476,813187593374461952,19069,4098,Original tweet,https://t.co/rvSANEsQZJ
477,813172488309972993,8909,1828,Original tweet,https://t.co/bxGwkJa2kE
478,813157409116065792,7454,2084,Original tweet,https://t.co/hwhCbhCjnV
479,813142292504645637,8174,2270,Original tweet,https://t.co/KK4XQK9SPi
480,813130366689148928,4320,425,Original tweet,0
481,813127251579564032,11339,2943,Original tweet,https://t.co/BzITyGw3JA
482,813112105746448384,9899,2593,Original tweet,https://t.co/zfdaGZlweq
483,813096984823349248,10156,3434,Original tweet,https://t.co/soNL00XWVu
484,813081950185472002,9524,2629,Original tweet,https://t.co/PjulYEXTvg
485,813066809284972545,7632,1859,Original tweet,https://t.co/syuTXARdtN
486,813051746834595840,20151,6941,Original tweet,https://t.co/AIMF8ouzvl
487,812781120811126785,7223,1798,Original tweet,https://t.co/lXFM1l22bG
488,812709060537683968,6361,1367,Original tweet,https://t.co/AbBDuGZUpp
489,812503143955202048,5834,1163,Original tweet,https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1
490,812466873996607488,7657,1820,Original tweet,https://t.co/BAJrfPvtux
491,812372279581671427,13097,3470,Original tweet,https://t.co/gCnAeL2mvT
492,811985624773361665,6996,1326,Original tweet,https://t.co/sIB5C6FDop
493,811744202451197953,7247,1500,Original tweet,https://t.co/TZkiQZqwA6
494,811647686436880384,5375,692,Original tweet,0
495,811627233043480576,12217,2890,Original tweet,https://t.co/IU8S0n4oxn
496,811386762094317568,20078,6049,Original tweet,https://t.co/aAUXzoxaBy
497,810984652412424192,5113,1347,Original tweet,https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx
498,810896069567610880,8649,1658,Original tweet,https://t.co/zW1o0W4AYV
499,810657578271330305,10544,2496,Original tweet,https://t.co/MXd0AGDsRJ
500,810284430598270976,33729,10617,Original tweet,https://t.co/9p6ECXJMMu
501,810254108431155201,14138,3204,Original tweet,https://t.co/DrsrQkEfnb
502,809920764300447744,14971,3730,Original tweet,https://t.co/HIraYS1Bzo
503,809808892968534016,0,4646,Original tweet,https://t.co/xIfrsMNLBR
504,809448704142938112,6695,1393,Original tweet,https://t.co/EMdnCugNbo
505,809220051211603969,19138,5311,Original tweet,https://t.co/wHu15q2Q6p
506,809084759137812480,12717,3348,Original tweet,https://t.co/nadm8yWZ4h
507,808838249661788160,9759,2888,Original tweet,https://t.co/Zrrcw29o13
508,808733504066486276,7600,2052,Original tweet,https://t.co/xQfrbNK3HD
509,808501579447930884,10904,2477,Original tweet,https://t.co/SQhyqrr8px
510,808344865868283904,40640,19692,Original tweet,https://t.co/hfi264QwYM
511,808134635716833280,0,5593,Original tweet,https://t.co/R6wJyC2Tey
512,808106460588765185,8507,2087,Original tweet,https://t.co/ANBpEYHaho
513,808001312164028416,12011,3349,Original tweet,https://t.co/O9iGgvfuzl
514,807621403335917568,14029,3432,Original tweet,https://t.co/qTRY2qX9y4
515,807106840509214720,112983,52326,Original tweet,https://t.co/DkBYaCAg2d
516,807059379405148160,0,6964,Original tweet,https://t.co/vOBV1ZqVcX
517,807010152071229440,12654,3684,Original tweet,https://t.co/fhgP6vSfhX
518,806629075125202948,71428,32766,Original tweet,https://t.co/f1h2Fsalv9
519,806620845233815552,0,5211,Original tweet,https://t.c…
520,806576416489959424,4711,1853,Original tweet,https://t.co/QrFkqgHR1G
521,806542213899489280,9835,2243,Original tweet,https://t.co/BCB87qUU0h
522,806242860592926720,0,11005,Original tweet,https://t.co/nfprKAXqwu
523,806219024703037440,6216,1147,Original tweet,https://t.co/IZidSrBvhi
524,805958939288408065,0,5080,Original tweet,https://t.co/zrMVdfFej6
525,805932879469572096,7993,1825,Original tweet,https://t.co/Zcwr8LgoO8
526,805826884734976000,6327,1735,Original tweet,https://t.co/SgpBVYIL18
527,805823200554876929,0,7572,Original tweet,https://t.co/t0cEeRbcXJ
528,805520635690676224,5548,1572,Original tweet,https://t.co/zacX7S6GyJ
529,805487436403003392,8451,2402,Original tweet,https://t.co/1JUduNuaWl
530,805207613751304193,7571,1644,Original tweet,https://t.co/lHy4Xbyhd9
531,804738756058218496,13152,3638,Original tweet,https://t.co/kQVQoOW9NZ
532,804475857670639616,5914,1915,Original tweet,https://t.co/LEZ8jR5txd
533,804413760345620481,0,3048,Original tweet,https://t.co/AsykOwMrXQ
534,804026241225523202,42580,15234,Original tweet,https://t.co/U7FvBZo6Bq
535,803773340896923648,9671,2605,Original tweet,https://t.co/ZxeRjMKaWt
536,803692223237865472,0,7025,Original tweet,https://t.co/fR1P3g5I6k
537,803638050916102144,10508,3934,Original tweet,https://t.co/ns9qoElfsX
538,803380650405482500,7479,1786,Original tweet,https://t.co/yPbCALoy2n
539,803321560782307329,0,5023,Original tweet,https://t.co/Nb…
540,803276597545603072,9664,2320,Original tweet,https://t.co/jxQhxoPsgL
541,802952499103731712,8687,1902,Original tweet,https://t.co/yLm7hQ6UXh
542,802624713319034886,0,2759,Original tweet,https://t.co/SuXcI9B7pQ
543,802600418706604034,6850,1395,Original tweet,https://t.co/urhl90ZE1O
544,802572683846291456,8635,2394,Original tweet,https://t.co/EFfLCP7oQv
545,802323869084381190,15540,5553,Original tweet,https://t.co/aX4brLLpWZ
546,802265048156610565,6696,1313,Original tweet,https://t.co/9IxWAXFqze
547,802239329049477120,8764,2492,Original tweet,https://t.co/5oWrHCWg87
548,802185808107208704,0,256,Original tweet,https:/…
549,801958328846974976,7453,1616,Original tweet,https://t.co/4fY2bsAm65
550,801854953262350336,1745,222,Original tweet,C
551,801538201127157760,7914,1982,Original tweet,https://t.co/p1RD39XjUe
552,801285448605831168,5828,782,Original tweet,https://t.co/bC69RrW559
553,801167903437357056,23470,5593,Original tweet,https://t.co/R6wJyC2Tey
554,801127390143516673,0,3753,Original tweet,https://…
555,801115127852503040,7771,1998,Original tweet,https://t.co/55Dqe0SJNj
556,800859414831898624,656,91,Original tweet,s
557,800855607700029440,0,1527,Original tweet,https://t.co/pnUF69K4xk
558,800751577355128832,10207,2659,Original tweet,https://t.co/4UwCTW3lXG
559,800513324630806528,12668,2855,Original tweet,https://t.co/ILHGs0e6Dm
560,800459316964663297,9164,2079,Original tweet,https://t.co/61sX7pW5Ca
561,800443802682937345,0,4085,Original tweet,https://t.co/FYT9QBEnKG
562,800388270626521089,10731,2653,Original tweet,https://t.co/azMneS6Ly5
563,800188575492947969,0,3748,Original tweet,https://…
564,800141422401830912,14693,2416,Original tweet,https://t.co/pbKOesr8Tg
565,800018252395122689,27205,12462,Original tweet,https://t.co/gQqRBfkX4I
566,799774291445383169,0,4425,Original tweet,https://t.co/wdgY9oHPrT
567,799757965289017345,8081,2033,Original tweet,https://t.co/OiH8PaOxB1
568,799422933579902976,7779,1823,Original tweet,https://t.co/bpLuQuxzHZ
569,799308762079035393,0,5160,Original tweet,https://t.co/7oQ1wpf…
570,799297110730567681,9501,2599,Original tweet,https://t.co/YDtZcAiMAf
571,799063482566066176,7786,2368,Original tweet,https://t.co/BXJFKOVnJm
572,798933969379225600,12573,4213,Original tweet,https://t.co/KJAKO2kXsL
573,798925684722855936,7251,1380,Original tweet,https://t.co/8yvpacwBcu
574,798705661114773508,0,6293,Original tweet,https://…
575,798701998996647937,0,7346,Original tweet,https://t…
576,798697898615730177,0,6173,Original tweet,https://t.co/HVGs5aAKAn
577,798694562394996736,0,4708,Original tweet,https://t.co/JKXh0NbBNL
578,798686750113755136,0,2204,Original tweet,https://t.co/Y…
579,798682547630837760,0,4494,Original tweet,https://t.…
580,798673117451325440,0,5293,Original tweet,https://t.co/WId5lxNdPH
581,798665375516884993,0,3718,Original tweet,https://t.co/eqmkr2gmPH
582,798644042770751489,0,1760,Original tweet,https://t.co/J5Mqn8VeYq
583,798628517273620480,0,1881,Original tweet,https://t.co/0aDF62KVP7
584,798585098161549313,0,5358,Original tweet,https://t.…
585,798576900688019456,0,5563,Original tweet,https://t.co/…
586,798340744599797760,0,3180,Original tweet,https://t.co/E6bGWf9EOm
587,798209839306514432,10050,2448,Original tweet,https://t.co/jG1PAFkB81
588,797971864723324932,11118,2933,Original tweet,https://t.co/GRWPgNKt2z
589,797545162159308800,14040,4668,Original tweet,https://t.co/Ia19irLwyB
590,797236660651966464,19155,6229,Original tweet,https://t.co/6kqsAjJNhi
591,797165961484890113,217,25,Original tweet,😉
592,796904159865868288,0,8471,Original tweet,https:/…
593,796865951799083009,7406,1856,Original tweet,https://t.co/Jgnuiyvq06
594,796759840936919040,11341,2877,Original tweet,https://t.co/6hx7ur6sNI
595,796563435802726400,0,6838,Original tweet,https://t.co/5d…
596,796484825502875648,7277,1672,Original tweet,https://t.co/bvkkqOjNDV
597,796387464403357696,10585,3942,Original tweet,https://t.co/cVLUasbKA5
598,796177847564038144,0,13538,Original tweet,https://t.co/y5KarNXWXt
599,796149749086875649,30897,13538,Original tweet,https://t.co/y5KarNXWXt
600,796125600683540480,4793,1709,Original tweet,https://t.co/a18mzkhTf6
601,796116448414461957,8755,2282,Original tweet,https://t.co/7i0bDMbrVN
602,796080075804475393,8112,2191,Original tweet,https://t.co/opoXKxmfFm
603,796031486298386433,10398,3545,Original tweet,https://t.co/PbgvuD0qIL
604,795464331001561088,47354,22259,Original tweet,https://t.co/gBUDjdEcqz
605,795400264262053889,9641,2713,Original tweet,https://t.co/2H4MfOGlpQ
606,795076730285391872,15545,5161,Original tweet,https://t.co/ivPWhspN3E
607,794983741416415232,0,3191,Original tweet,https://t.co/TU4sZogVIq
608,794926597468000259,9815,2189,Original tweet,https://t.co/XRPvTPF0VH
609,794355576146903043,0,9786,Original tweet,https://t.co/x5gXRS1abq
610,794332329137291264,9261,2565,Original tweet,https://t.co/SIQbb8c3AU
611,794205286408003585,8883,3153,Original tweet,https://t.co/trSjgY3h4g
612,793962221541933056,16114,4646,Original tweet,https://t.co/xIfrsMNLBR
613,793845145112371200,8887,1768,Original tweet,https://t.co/2Xo19aPrG5
614,793614319594401792,0,2973,Original tweet,https://t.co/O5IUmRHRIh
615,793601777308463104,7679,1537,Original tweet,https://t.co/LhzPWv6rTv
616,793500921481273345,10252,2258,Original tweet,https://t.co/aF5MmpvPqN
617,793286476301799424,23630,8684,Original tweet,https://t.co/rLHGx3VAF3
618,793271401113350145,8373,2287,Original tweet,https://t.co/MgQSdfZGPN
619,793256262322548741,19175,7910,Original tweet,https://t.co/BNy9IIJMb0
620,793241302385262592,10106,3122,Original tweet,https://t.co/Ap477GhwXt
621,793226087023144960,9399,2751,Original tweet,https://t.co/hFxxBCWlwj
622,793210959003287553,8576,2641,Original tweet,https://t.co/etL8FHBrh8
623,793195938047070209,14616,5336,Original tweet,https://t.co/YSi6K1firY
624,793180763617361921,6652,1886,Original tweet,https://t.co/2VhmlwxA1Q
625,793165685325201412,9015,2654,Original tweet,https://t.co/IbzT7DJvBo
626,793150605191548928,5929,1611,Original tweet,https://t.co/3lE8Izgmkf
627,793135492858580992,6163,2382,Original tweet,https://t.co/PrgvOyPtDT
628,793120401413079041,12170,3729,Original tweet,https://t.co/sxMrsOZ8zb
629,792913359805018113,13759,3756,Original tweet,https://t.co/LRyMrU7Wfq
630,792883833364439040,10848,4059,Original tweet,https://t.co/v17mFm0Ftz
631,792773781206999040,7088,1599,Original tweet,https://t.co/RhaPExuxJL
632,792394556390137856,12889,4059,Original tweet,https://t.co/of0pFNBIl8
633,792050063153438720,6861,1692,Original tweet,https://t.co/S3f1SYylzu
634,791821351946420224,0,19976,Original tweet,https://t.co/e3LPMAHj7p
635,791784077045166082,0,9006,Original tweet,https://t.co/4Kn9GEHXiE
636,791780927877898241,0,3605,Original tweet,https://t.co/bROYbceZ1u
637,791774931465953280,43209,21018,Original tweet,https://t.co/roqIxCvEB3
638,791672322847637504,11291,2973,Original tweet,https://t.co/O5IUmRHRIh
639,791406955684368384,12637,3906,Original tweet,https://t.co/Zcw9Sccctc
640,791312159183634433,8428,2397,Original tweet,https://t.co/GGJvxYt3xK
641,791026214425268224,0,3865,Original tweet,https://t.co/gx3xF5mZbo
642,790987426131050500,9424,2016,Original tweet,https://t.co/Eno0mypHIr
643,790946055508652032,16050,4434,Original tweet,https://t.co/dgvTPZ9tgI
644,790723298204217344,0,2181,Original tweet,https://t.co/Ln89R4FP7v
645,790698755171364864,7904,1828,Original tweet,https://t.co/IiiBq460I7
646,790581949425475584,19810,6736,Original tweet,https://t.co/Fd5WFDTMH4
647,790337589677002753,7532,1793,Original tweet,https://t.co/ovE2hqXryV
648,790277117346975746,12057,2998,Original tweet,https://t.co/aI7umZHIq7
649,790227638568808452,0,3358,Original tweet,https://t.co/2lBg3…
650,789986466051088384,8923,2181,Original tweet,https://t.co/Ln89R4FP7v
651,789960241177853952,0,3892,Original tweet,https://t.…
652,789903600034189313,9902,3919,Original tweet,https://t.co/P0kSN6rT6H
653,789628658055020548,7181,1673,Original tweet,https://t.co/huPSJJ7FDI
654,789599242079838210,6466,1813,Original tweet,https://t.co/0R4meWXFOx
655,789530877013393408,11239,3191,Original tweet,https://t.co/TU4sZogVIq
656,789314372632018944,8295,2168,Original tweet,https://t.co/G2ms0A5jWM
657,789280767834746880,0,4650,Original tweet,https://t…
658,789268448748703744,8765,2475,Original tweet,https://t.co/JSs2bfDtTS
659,789137962068021249,9343,2643,Original tweet,https://t.co/2jwxxtNzoN
660,788908386943430656,26357,11847,Original tweet,https://t.co/3BXh073tDm
661,788765914992902144,26238,9786,Original tweet,https://t.co/x5gXRS1abq
662,788552643979468800,0,6746,Original tweet,https://t.co/u1ulQ5heLX
663,788412144018661376,14900,5000,Original tweet,https://t.co/4DhSsC1W7S
664,788178268662984705,6972,1999,Original tweet,https://t.co/s7MgFWDySc
665,788150585577050112,5876,1212,Original tweet,https://t.co/xosHjFzVXc
666,788070120937619456,0,3249,Original tweet,https://t.co/1acHQS8rvK
667,788039637453406209,5868,1246,Original tweet,https://t.co/lRmUUOxgbQ
668,787810552592695296,8250,2875,Original tweet,https://t.co/pNNjBtHWPc
669,787717603741622272,9830,2623,Original tweet,https://t.co/i622ZbWkUp
670,787397959788929025,10460,2704,Original tweet,https://t.co/lHVHGdDzb3
671,787322443945877504,7495,1643,Original tweet,https://t.co/lsrR83SiVp
672,787111942498508800,0,6378,Original tweet,https://t.co/v5m2bIukXc
673,786963064373534720,25593,7545,Original tweet,https://t.co/ibj5g6xaAj
674,786729988674449408,0,2298,Original tweet,https://t.…
675,786709082849828864,17563,5795,Original tweet,https://t.co/yBO5wuqaPS
676,786664955043049472,10168,2394,Original tweet,https://t.co/HmlEvAMP4r
677,786595970293370880,9100,2970,Original tweet,https://t.co/L8BWDD4oBX
678,786363235746385920,10414,3269,Original tweet,https://t.co/TVXpEJB7Wn
679,786286427768250368,7648,2675,Original tweet,https://t.co/ObT2tSxXit
680,786233965241827333,14602,4446,Original tweet,https://t.co/78c9W8kLFh
681,786051337297522688,1369,151,Original tweet,t
682,786036967502913536,0,6582,Original tweet,https://t.co/x0gV2Ck3AD
683,785927819176054784,10953,3024,Original tweet,https://t.co/lntsj7Fc4Y
684,785872687017132033,6425,1692,Original tweet,https://t.co/1j9kLGb4wV
685,785639753186217984,7556,2124,Original tweet,https://t.co/f2wmLZTPHd
686,785533386513321988,8703,1861,Original tweet,https://t.co/h4jhlH4EyG
687,785515384317313025,5876,1183,Original tweet,y
688,785264754247995392,6971,1539,Original tweet,https://t.co/mWYACm4qnx
689,785170936622350336,11505,4558,Original tweet,https://t.co/cubFg7F4qQ
690,784826020293709826,9681,3048,Original tweet,https://t.co/AsykOwMrXQ
691,784517518371221505,8605,2387,Original tweet,https://t.co/p6fgYe2dB6
692,784431430411685888,5501,1200,Original tweet,https://t.co/PHA1vtqqpt
693,784183165795655680,19190,7572,Original tweet,https://t.co/t0cEeRbcXJ
694,784057939640352768,28463,10475,Original tweet,https://t.co/T7Jr4Gw4sC
695,783839966405230592,28711,10177,Original tweet,https://t.co/8TCQcsZCZ8
696,783821107061198850,7067,1849,Original tweet,https://t.co/STcPjiNAHp
697,783695101801398276,9995,3027,Original tweet,https://t.co/kCRKlFg4AY
698,783466772167098368,8086,2104,Original tweet,https://t.co/s8W8Del9HQ
699,783391753726550016,16176,5156,Original tweet,https://t.co/BO936YdJdi
700,783347506784731136,0,5220,Original tweet,https://t.co/2S6oye3XqK
701,783334639985389568,27816,11005,Original tweet,https://t.co/nfprKAXqwu
702,783085703974514689,7818,2048,Original tweet,https://t.co/IsqyvbjFgM
703,782969140009107456,23126,6964,Original tweet,https://t.co/vOBV1ZqVcX
704,782747134529531904,7166,1333,Original tweet,https://t.co/C6fUMnHt1H
705,782722598790725632,16499,5080,Original tweet,https://t.co/zrMVdfFej6
706,782598640137187329,7480,1780,Original tweet,https://t.co/BIUchFwHqn
707,782305867769217024,15900,5197,Original tweet,https://t.co/pgVKxRw0s1
708,782021823840026624,0,5814,Original tweet,https://t.co/oHKJHghrp5
709,781955203444699136,10691,3174,Original tweet,https://t.co/FjEsk7A1JV
710,781661882474196992,9993,2557,Original tweet,https://t.co/ELqelxWMrC
711,781655249211752448,3830,1068,Original tweet,https://t.co/LOKrNo0OM7
712,781524693396357120,19837,5211,Original tweet,https://t.co/ya7bviQUUf
713,781308096455073793,6831,2415,Original tweet,https://t.co/WQvcPEpH2u
714,781251288990355457,8023,1956,Original tweet,https://t.co/xIYsa6LPA4
715,781163403222056960,9392,2609,Original tweet,https://t.co/YkHc7U7uUy
716,780931614150983680,20716,6838,Original tweet,https://t.co/5dUYOu4b8d
717,780858289093574656,6889,1891,Original tweet,https://t.co/YElO4hvXI6
718,780800785462489090,5254,1215,Original tweet,https://t.co/KQzSR8eCsw
719,780601303617732608,11578,3153,Original tweet,https://t.co/mH0IOyFdIG
720,780543529827336192,6020,1649,Original tweet,https://t.co/VG095mi09Q
721,780496263422808064,0,3470,Original tweet,https://t.co/BXIuvkQO9b
722,780476555013349377,0,105,Original tweet,https://t.co/rnKvzt6RJs https://t.co/v4e2ywe8iO
723,780459368902959104,5064,1013,Original tweet,https://t.co/coi4l1T2Sm
724,780192070812196864,8319,2112,Original tweet,https://t.co/zHIqpM5Gni
725,780092040432480260,0,2160,Original tweet,https://t.c…
726,780074436359819264,11556,4642,Original tweet,https://t.co/dVm5Hgdpeb
727,779834332596887552,17966,6582,Original tweet,https://t.co/x0gV2Ck3AD
728,779377524342161408,8366,2927,Original tweet,https://t.co/KsqaIzlQ12
729,779124354206535695,0,17163,Original tweet,https://t.co/…
730,779056095788752897,14096,4263,Original tweet,https://t.co/I1bJUzUEW5
731,778990705243029504,18961,6727,Original tweet,https://t.co/vyx1X5eyWI
732,778774459159379968,0,9263,Original tweet,https://t.co/iy7ylyZcsE
733,778764940568104960,828,342,Original tweet,https://t.co/tird9cIlzB
734,778748913645780993,6546,1221,Original tweet,https://t.co/1dpEuALnY0
735,778650543019483137,5478,1404,Original tweet,https://t.co/KYZkPuiC1l
736,778624900596654080,4391,951,Original tweet,https://t.co/0rRxyBQt32
737,778408200802557953,13014,4060,Original tweet,https://t.co/gJKD9pst5A
738,778396591732486144,0,11471,Original tweet,https://t.co/iHe6liLwWR
739,778383385161035776,5570,1029,Original tweet,https://t.co/zP1IvAATWv
740,778286810187399168,9878,3102,Original tweet,https://t.co/hhTfnPrWfb
741,778039087836069888,8081,2497,Original tweet,https://t.co/t8Y4x9DmVD
742,778027034220126208,6266,1507,Original tweet,https://t.co/QFaUiIHxHq
743,777953400541634568,0,3307,Original tweet,https://…
744,777885040357281792,6069,1531,Original tweet,https://t.co/pL7wbMRW7M
745,777684233540206592,10748,2759,Original tweet,https://t.co/SuXcI9B7pQ
746,777641927919427584,0,3969,Original tweet,https://t.co/lprdOylVpS
747,777621514455814149,8337,2359,Original tweet,https://t.co/BnVTMtUeI3
748,777189768882946048,13510,4041,Original tweet,https://t.co/d3aLyCykn7
749,776819012571455488,0,12783,Original tweet,https://t.co/hyAC5Hq9GC
750,776813020089548800,4656,1131,Original tweet,https://t.co/nFqLaOLUQA
751,776477788987613185,8363,2593,Original tweet,https://t.co/iJE3F0VozW
752,776249906839351296,0,8571,Original tweet,https://…
753,776218204058357768,28411,14883,Original tweet,https://t.co/nzqTNw0744
754,776201521193218049,9123,2365,Original tweet,https://t.co/Pq150LeRaC
755,776113305656188928,11252,4085,Original tweet,https://t.co/FYT9QBEnKG
756,776088319444877312,1737,142,Original tweet,https://t.co/wOhuABgj6I
757,775898661951791106,0,15716,Original tweet,https://t.co/pG2inLaOda
758,775842724423557120,11180,2494,Original tweet,https://t.co/saRYTcxQeH
759,775733305207554048,13248,3753,Original tweet,https://t.co/9CcBSxCXXG
760,775729183532220416,12400,4342,Original tweet,https://t.co/J39lT3b0rH
761,775364825476165632,7030,2760,Original tweet,https://t.co/7FNcBaKbci
762,775350846108426240,9681,3663,Original tweet,https://t.co/2OmDMAkkou
763,775085132600442880,14808,4425,Original tweet,https://t.co/wdgY9oHPrT
764,774757898236878852,8232,1675,Original tweet,https://t.co/dS8SCbNF9P
